,Long
2016-07-28,-0.016859154992891517
2016-07-29,-0.011351102063099713
2016-08-01,0.025394314532431128
2016-08-02,0.024982256958876386
2016-08-03,0.030264436379877486
2016-08-04,0.075285352073716
2016-08-05,0.061045395261487924
2016-08-08,0.05000312373164695
2016-08-09,0.019855475886006408
2016-08-10,0.04585307162081905
2016-08-11,0.003946044737894357
2016-08-12,0.04548535535377359
2016-08-15,0.01771277783855722
2016-08-16,0.0001777260016692095
2016-08-17,0.026658524829792658
2016-08-18,-0.0016504350320490913
2016-08-19,-0.004951305096147385
2016-08-22,0.004663282344051445
2016-08-23,0.008547472785218982
2016-08-24,-0.00028767116096225137
2016-08-25,0.005848776033260765
2016-08-26,-0.0028739605616694788
2016-08-29,-0.0017639720236211816
2016-08-30,-0.01149584224667799
2016-08-31,-0.007495270465286197
2016-09-01,-0.020666768412320142
2016-09-05,0.001134278565471177
2016-09-06,0.001134278565471177
2016-09-07,-0.006755181957681137
2016-09-08,-0.010024426562418124
2016-09-09,-0.010069147739316109
2016-09-12,-0.01016050652458722
2016-09-13,-0.010171814880705954
2016-09-14,-0.017808748500259857
2016-09-15,0.030953058128825983
2016-09-16,0.004418885712828151
2016-09-19,0.05609096242339421
2016-09-20,0.012706514251805209
2016-09-21,-0.00026899826541441446
2016-09-22,0.029687964646892235
2016-09-23,0.03417150225660862
2016-09-26,0.03324877925357628
2016-09-27,0.07376714382072998
2016-09-28,0.09507620872626572
2016-09-29,0.12338524230024854
2016-09-30,0.09794096100609136
2016-10-03,0.09033250104991113
2016-10-04,0.08219811789978437
2016-10-05,0.06515814701933505
2016-10-06,0.053602058319560074
2016-10-07,0.04847231314595594
2016-10-10,0.020817370166441324
2016-10-11,-0.018919310309982174
2016-10-12,-0.02526537804744459
2016-10-13,-0.040152765081191776
2016-10-14,-0.020448548736233325
2016-10-17,-0.020911299078339367
2016-10-18,-0.036452465704839954
2016-10-19,-0.04264319467401512
2016-10-20,-0.02769003833011067
2016-10-21,-0.015420851430572665
2016-10-24,-0.030693995266017054
2016-10-25,-0.012700546658228359
2016-10-26,-0.028211970901120004
2016-10-27,0.0031044665251793724
2016-10-28,-0.02196441539023164
2016-10-31,-0.020948803469398276
2016-11-01,0.011489744491607076
2016-11-02,0.0015016916418918447
2016-11-03,0.0149372978726345
2016-11-04,0.03155178946843806
2016-11-07,0.008236279141523584
2016-11-08,0.01556113808857055
2016-11-09,0.03431422129117075
2016-11-10,0.03192591546539081
2016-11-11,0.023152138892761798
2016-11-14,-0.007135780520253876
2016-11-15,-0.011184532074930309
2016-11-16,-0.002845075013978756
2016-11-17,0.02333874850776833
2016-11-18,-0.04334748305436953
2016-11-21,-0.03408925344011223
2016-11-22,-0.04770744175432814
2016-11-23,-0.05191713339154369
2016-11-24,-0.03555985232892589
2016-11-25,-0.013593485147586884
2016-11-28,-0.0035526454113760466
2016-11-29,-0.012259320400589746
2016-11-30,-0.04266739786817634
2016-12-01,-0.0741238287120874
2016-12-02,-0.00533235257241164
2016-12-05,-0.05107024552888836
2016-12-06,-0.0293143192589093
2016-12-07,-0.02250709940444366
2016-12-08,-0.042897815784165814
2016-12-09,-0.013194735581550118
2016-12-12,0.05463505838758272
2016-12-13,0.008751044353745
2016-12-14,0.04351471490173716
2016-12-15,0.08094496842310857
2016-12-16,0.057517656125763504
